,County,State,latitude,longitude,FIPS,Genre
0,Aleutians East ,AK,55.2,-161.9,2013,Rock
1,Aleutians West ,AK,52.2,-175.1,2016,Rock
2,Anchorage,AK,61.2,-149.2,2020,Rock
3,Bethel,AK,60.9,-160.1,2050,Rock
4,Bristol Bay,AK,58.7,-157.0,2060,Rock
5,Dillingham,AK,59.9,-158.4,2070,Rock
6,Fairbanks North Star,AK,64.8,-146.6,2090,Rock
7,Haines,AK,59.2,-135.4,2100,Rock
8,Juneau,AK,58.4,-134.1,2110,Rock
9,Kenai Peninsula,AK,60.2,-151.6,2122,Rock
10,Ketchikan Gateway,AK,55.5,-131.4,2130,Rock
11,Kodiak Island,AK,57.7,-153.8,2150,Rock
12,Lake and Peninsula,AK,58.4,-156.2,2164,Rock
13,Matanuska-Susitna,AK,62.4,-149.6,2170,Rock
14,Nome,AK,64.7,-164.2,2180,Rock
15,North Slope,AK,69.3,-153.4,2185,Rock
16,Northwest Arctic,AK,67.0,-160.0,2188,Rock
17,Prince of Wales-Outer Ketchikan,AK,55.5,-132.1,2130,Rock
18,Sitka,AK,57.2,-135.4,2220,Rock
19,Skagway-Yakutat-Angoon,AK,58.8,-136.6,2105,Rock
20,Southeast,AK,63.8,-143.6,2240,Rock
21,Valdez-Cordova,AK,61.4,-144.5,2261,Rock
22,Wade,AK,62.1,-163.5,2270,Rock
23,Wrangell-Petersburg,AK,56.5,-133.0,2195,Rock
24,Yukon-Koyukuk,AK,65.3,-151.6,2290,Rock
25,Autauga,AL,32.5,-86.6,1001,Rock
26,Baldwin,AL,30.7,-87.8,1003,House
27,Barbour,AL,31.9,-85.4,1005,Rock
28,Bibb,AL,33.0,-87.1,1007,Rock
29,Blount,AL,34.0,-86.6,1009,Rock
30,Bullock,AL,32.1,-85.7,1011,Rock
31,Butler,AL,31.8,-86.7,1013,Rock
32,Calhoun,AL,33.8,-85.8,1015,Rock
33,Chambers,AL,32.9,-85.4,1017,Rock
34,Cherokee,AL,34.2,-85.6,1019,Rock
35,Chilton,AL,32.8,-86.7,1021,Rock
36,Choctaw,AL,32.0,-88.3,1023,Rock
37,Clarke,AL,31.7,-87.8,1025,Rock
38,Clay,AL,33.3,-85.9,1027,Rock
39,Cleburne,AL,33.7,-85.5,1029,Rock
40,Coffee,AL,31.4,-86.0,1031,Rock
41,Colbert,AL,34.7,-87.8,1033,Reggae
42,Conecuh,AL,31.4,-87.0,1035,Rock
43,Coosa,AL,32.9,-86.2,1037,Rock
44,Covington,AL,31.2,-86.5,1039,Rock
45,Crenshaw,AL,31.7,-86.3,1041,Rock
46,Cullman,AL,34.1,-86.9,1043,Rock
47,Dale,AL,31.4,-85.6,1045,Rock
48,Dallas,AL,32.3,-87.1,1047,Rock
49,DeKalb,AL,34.5,-85.8,1049,Rock
50,Elmore,AL,32.6,-86.1,1051,Rock
51,Escambia,AL,31.1,-87.2,1053,Rock
52,Etowah,AL,34.0,-86.0,1055,Rock
53,Fayette,AL,33.7,-87.7,1057,Reggae
54,Franklin,AL,34.4,-87.8,1059,Reggae
55,Geneva,AL,31.1,-85.8,1061,Rock
56,Greene,AL,32.9,-88.0,1063,Rock
57,Hale,AL,32.8,-87.6,1065,Rock
58,Henry,AL,31.5,-85.2,1067,Rock
59,Houston,AL,31.2,-85.3,1069,Rock
60,Jackson,AL,34.8,-86.0,1071,Rock
61,Jefferson,AL,33.6,-86.9,1073,Rock
62,Lamar,AL,33.8,-88.1,1075,Rock
63,Lauderdale,AL,34.9,-87.6,1077,Reggae
64,Lawrence,AL,34.5,-87.3,1079,Reggae
65,Lee,AL,32.6,-85.4,1081,Rock
66,Limestone,AL,34.8,-87.0,1083,Rock
67,Lowndes,AL,32.2,-86.6,1085,Rock
68,Macon,AL,32.4,-85.7,1087,Rock
69,Madison,AL,34.8,-86.5,1089,Rock
70,Marengo,AL,32.2,-87.8,1091,Rock
71,Marion,AL,34.1,-87.9,1093,Reggae
72,Marshall,AL,34.4,-86.3,1095,Rock
73,Mobile,AL,30.7,-88.2,1097,House
74,Monroe,AL,31.6,-87.4,1099,Rock
75,Montgomery,AL,32.2,-86.2,1101,Rock
76,Morgan,AL,34.5,-86.9,1103,Rock
77,Perry,AL,32.6,-87.3,1105,Rock
78,Pickens,AL,33.3,-88.1,1107,Rock
79,Pike,AL,31.8,-85.9,1109,Rock
80,Randolph,AL,33.3,-85.5,1111,Rock
81,Russell,AL,32.3,-85.2,1113,Rock
82,St. Clair,AL,33.7,-86.3,1115,Rock
83,Shelby,AL,33.3,-86.7,1117,Rock
84,Sumter,AL,32.6,-88.2,1119,Rock
85,Talladega,AL,33.4,-86.2,1121,Rock
86,Tallapoosa,AL,32.9,-85.8,1123,Rock
87,Tuscaloosa,AL,33.3,-87.5,1125,Rock
88,Walker,AL,33.8,-87.3,1127,Rock
89,Washington,AL,31.4,-88.2,1129,House
90,Wilcox,AL,32.0,-87.3,1131,Rock
91,Winston,AL,34.2,-87.4,1133,Reggae
92,Arkansas,AR,34.3,-91.4,5001,Reggae
93,Ashley,AR,33.2,-91.8,5003,Reggae
94,Baxter,AR,36.3,-92.3,5005,Reggae
95,Benton,AR,36.3,-94.3,5007,House
96,Boone,AR,36.3,-93.1,5009,Reggae
97,Bradley,AR,33.5,-92.2,5011,Reggae
98,Calhoun,AR,33.6,-92.5,5013,Reggae
99,Carroll,AR,36.3,-93.5,5015,Reggae
100,Chicot,AR,33.3,-91.3,5017,Reggae
101,Clark,AR,34.1,-93.2,5019,Reggae
102,Clay,AR,36.4,-90.4,5021,Reggae
103,Cleburne,AR,35.5,-92.0,5023,Reggae
104,Cleveland,AR,33.9,-92.2,5025,Reggae
105,Columbia,AR,33.2,-93.2,5027,House
106,Conway,AR,35.3,-92.7,5029,Reggae
107,Craighead,AR,35.8,-90.6,5031,Reggae
108,Crawford,AR,35.6,-94.2,5033,Reggae
109,Crittenden,AR,35.2,-90.3,5035,Reggae
110,Cross,AR,35.3,-90.8,5037,Reggae
111,Dallas,AR,34.0,-92.7,5039,Reggae
112,Desha,AR,33.8,-91.3,5041,Reggae
113,Drew,AR,33.6,-91.7,5043,Reggae
114,Faulkner,AR,35.1,-92.3,5045,Reggae
115,Franklin,AR,35.5,-93.9,5047,Reggae
116,Fulton,AR,36.4,-91.8,5049,Reggae
117,Garland,AR,34.6,-93.2,5051,Reggae
118,Grant,AR,34.3,-92.4,5053,Reggae
119,Greene,AR,36.1,-90.6,5055,Reggae
120,Hempstead,AR,33.7,-93.7,5057,House
121,Hot Springs,AR,34.3,-92.9,5059,Reggae
122,Howard,AR,34.1,-94.0,5061,Reggae
123,Independence,AR,35.7,-91.6,5063,Reggae
124,Izard,AR,36.1,-91.9,5065,Reggae
125,Jackson,AR,35.6,-91.2,5067,Reggae
126,Jefferson,AR,34.3,-91.9,5069,Reggae
127,Johnson,AR,35.6,-93.5,5071,Reggae
128,Lafayette,AR,33.2,-93.6,5073,House
129,Lawrence,AR,36.0,-91.1,5075,Reggae
130,Lee,AR,34.8,-90.8,5077,Reggae
131,Lincoln,AR,34.0,-91.7,5079,Reggae
132,Little River,AR,33.7,-94.2,5081,Reggae
133,Logan,AR,35.2,-93.7,5083,Reggae
134,Lonoke,AR,34.7,-91.9,5085,Reggae
135,Madison,AR,36.0,-93.7,5087,Reggae
136,Marion,AR,36.3,-92.7,5089,Reggae
137,Miller,AR,33.3,-93.9,5091,House
138,Missiiiippi,AR,35.8,-90.1,5093,Reggae
139,Monroe,AR,34.7,-91.2,5095,Reggae
140,Montgomery,AR,34.5,-93.7,5097,Reggae
141,Nevada,AR,33.7,-93.3,5099,Reggae
142,Newton,AR,35.9,-93.2,5101,Reggae
143,Ouachita,AR,33.6,-92.9,5103,Reggae
144,Perry,AR,34.9,-92.9,5105,Reggae
145,Phillips,AR,34.4,-90.9,5107,Reggae
146,Pike,AR,34.2,-93.7,5109,Reggae
147,Poinsett,AR,35.6,-90.7,5111,Reggae
148,Polk,AR,34.5,-94.2,5113,Reggae
149,Pope,AR,35.4,-93.0,5115,Reggae
150,Prairie,AR,34.8,-91.6,5117,Reggae
151,Pulaski,AR,34.8,-92.3,5119,Reggae
152,Randolph,AR,36.3,-91.0,5121,Reggae
153,St. Francis,AR,35.0,-90.7,5123,Reggae
154,Saline,AR,34.6,-92.7,5125,Reggae
155,Scott,AR,34.9,-94.1,5127,Reggae
156,Searcy,AR,35.9,-92.7,5129,Reggae
157,Sebastian,AR,35.2,-94.3,5131,Reggae
158,Sevier,AR,34.0,-94.2,5133,Reggae
159,Sharp,AR,36.2,-91.5,5135,Reggae
160,Stone,AR,35.9,-92.2,5137,Reggae
161,Union,AR,33.2,-92.6,5139,Reggae
162,Van Buren,AR,35.6,-92.5,5141,Reggae
163,Washington,AR,36.0,-94.2,5143,Reggae
164,White,AR,35.3,-91.7,5145,Reggae
165,Woodruff,AR,35.2,-91.2,5147,Reggae
166,Yell,AR,35.0,-93.4,5149,Reggae
167,Apache,AZ,35.4,-109.5,4001,House
168,Cochise,AZ,31.9,-109.7,4003,House
169,Coconino,AZ,35.8,-111.8,4005,House
170,Gila,AZ,33.8,-110.8,4007,House
171,Graham,AZ,32.9,-109.9,4009,House
172,Greenlee,AZ,33.2,-109.2,4011,House
173,La Paz,AZ,33.7,-114.0,4012,House
174,Maricopa,AZ,33.3,-112.5,4013,House
175,Mohave,AZ,35.7,-113.8,4015,House
176,Navajo,AZ,35.4,-110.3,4017,House
177,Pima,AZ,32.1,-111.8,4019,House
178,Pinal,AZ,32.9,-111.3,4021,House
179,Santa Cruz,AZ,31.5,-110.8,4023,House
180,Yavapai,AZ,34.6,-112.6,4025,House
181,Yuma,AZ,32.8,-113.9,4027,House
182,Alameda,CA,37.7,-121.9,6001,Reggae
183,Alpine,CA,38.6,-119.8,6003,Reggae
184,Amador,CA,38.4,-120.7,6005,Reggae
185,Butte,CA,39.7,-121.6,6007,Reggae
186,Calaveras,CA,38.2,-120.6,6009,Reggae
187,Colusa,CA,39.2,-122.2,6011,Reggae
188,Contra Costa,CA,37.9,-121.9,6013,Reggae
189,Del Norte,CA,41.7,-124.0,6015,Reggae
190,El Dorado,CA,38.8,-120.5,6017,Reggae
191,Fresno,CA,36.8,-119.6,6019,Reggae
192,Glenn,CA,39.6,-122.4,6021,Reggae
193,Humboldt,CA,40.7,-123.9,6023,Reggae
194,Imperial,CA,33.0,-115.4,6025,Rock
195,Inyo,CA,36.6,-117.5,6027,House
196,Kern,CA,35.3,-118.7,6029,Rock
197,Kings,CA,36.1,-119.8,6031,Rock
198,Lake,CA,39.1,-122.8,6033,Reggae
199,Lassen,CA,40.7,-120.6,6035,Reggae
200,Los Angeles,CA,34.2,-118.3,6037,Rock
201,Madera,CA,37.2,-119.8,6039,Reggae
202,Marin,CA,38.0,-122.7,6041,Reggae
203,Mariposa,CA,37.6,-119.9,6043,Reggae
204,Mendocino,CA,39.4,-123.4,6045,Reggae
205,Merced,CA,37.2,-120.7,6047,Reggae
206,Modoc,CA,41.6,-120.7,6049,Reggae
207,Mono,CA,37.9,-118.9,6051,Reggae
208,Monterey,CA,36.2,-121.3,6053,Reggae
209,Napa,CA,38.5,-122.3,6055,Reggae
210,Nevada,CA,39.3,-120.8,6057,Reggae
211,Orange,CA,33.7,-117.8,6059,Rock
212,Placer,CA,39.1,-120.7,6061,Reggae
213,Plumas,CA,40.0,-120.8,6063,Reggae
214,Riverside,CA,33.7,-116.0,6065,Rock
215,Sacramento,CA,38.4,-121.3,6067,Reggae
216,San Benito,CA,36.6,-121.1,6069,Reggae
217,San Bernardino,CA,34.8,-116.2,6071,Rock
218,San Diego,CA,33.0,-116.8,6073,Rock
219,San Francisco,CA,37.8,-122.6,0,Reggae
220,San Joaquin,CA,37.9,-121.3,6077,Reggae
221,San Luis Obispo,CA,35.4,-120.4,6079,Rock
222,San Mateo,CA,37.4,-122.4,6081,Reggae
223,Santa Barbara,CA,34.5,-120.0,6083,Rock
224,Santa Clara,CA,37.2,-121.7,6085,Reggae
225,Santa Cruz,CA,37.0,-122.0,6087,Reggae
226,Shasta,CA,40.8,-122.0,6089,Reggae
227,Sierra,CA,39.6,-120.5,6091,Reggae
228,Siskiyou,CA,41.6,-122.5,6093,Reggae
229,Solano,CA,38.3,-121.9,6095,Reggae
230,Sonoma,CA,38.5,-122.9,6097,Reggae
231,Stanislaus,CA,37.6,-121.0,6099,Reggae
232,Sutter,CA,39.0,-121.7,6101,Reggae
233,Tehama,CA,40.1,-122.2,6103,Reggae
234,Trinity,CA,40.7,-123.1,6105,Reggae
235,Tulare,CA,36.2,-118.8,6107,Rock
236,Tuolumne,CA,38.0,-119.9,6109,Reggae
237,Ventura,CA,34.4,-119.1,6111,Rock
238,Yolo,CA,38.7,-121.9,6113,Reggae
239,Yuba,CA,39.3,-121.4,6115,Reggae
240,Adams,CO,39.9,-104.4,8001,Rock
241,Alamosa,CO,37.6,-105.8,8003,Rock
242,Arapahoe,CO,39.6,-104.3,8005,Rock
243,Archuleta,CO,37.2,-107.1,8007,Rock
244,Baca,CO,37.3,-102.6,8009,Rock
245,Bent,CO,38.0,-103.1,8011,Rock
246,Boulder,CO,40.1,-105.4,8013,Rock
247,Chaffee,CO,38.7,-106.2,8015,Rock
248,Cheyenne,CO,38.8,-102.6,8017,Rock
249,Clear Creek,CO,39.7,-105.6,8019,Rock
250,Conejos,CO,37.2,-106.2,8021,Rock
251,Costilla,CO,37.3,-105.4,8023,Rock
252,Crowley,CO,38.3,-103.8,8025,Rock
253,Custer,CO,38.1,-105.4,8027,Rock
254,Delta,CO,38.9,-107.9,8029,Rock
255,Denver,CO,39.8,-104.9,8031,Rock
256,Dolores,CO,37.8,-108.5,8033,Rock
257,Douglas,CO,39.3,-104.9,8035,Rock
258,Eagle,CO,39.6,-106.7,8037,Rock
259,Elbert,CO,39.3,-104.1,8039,Rock
260,El Paso,CO,38.8,-104.5,8041,Rock
261,Fremont,CO,38.5,-105.4,8043,Rock
262,Garfield,CO,39.6,-107.9,8045,Rock
263,Gilpin,CO,39.9,-105.5,8047,Rock
264,Grand,CO,40.1,-106.1,8049,Rock
265,Gunnison,CO,38.7,-107.0,8051,Rock
266,Hinsdale,CO,37.8,-107.3,8053,Rock
267,Huerfano,CO,37.7,-105.0,8055,Rock
268,Jackson,CO,40.7,-106.3,8057,Rock
269,Jefferson,CO,39.6,-105.2,8059,Rock
270,Kiowa,CO,38.4,-102.7,8061,Rock
271,Kit Carson,CO,39.3,-102.6,8063,Rock
272,Lake,CO,39.2,-106.4,8065,Rock
273,La Plata,CO,37.3,-107.8,8067,Rock
274,Larimer,CO,40.6,-105.5,8069,Rock
275,Las Animas,CO,37.3,-104.0,8071,Rock
276,Lincoln,CO,39.0,-103.5,8073,Rock
277,Logan,CO,40.7,-103.1,8075,Rock
278,Mesa,CO,39.0,-108.5,8077,Rock
279,Mineral,CO,37.7,-106.9,8079,Rock
280,Moffat,CO,40.6,-108.2,8081,Rock
281,Montezuma,CO,37.3,-108.6,8083,Rock
282,Montrose,CO,38.4,-108.3,8085,Rock
283,Morgan,CO,40.3,-103.8,8087,Rock
284,Otero,CO,37.9,-103.7,8089,Rock
285,Ouray,CO,38.2,-107.8,8091,Rock
286,Park,CO,39.1,-105.7,8093,Rock
287,Phillips,CO,40.6,-102.3,8095,Rock
288,Pitkin,CO,39.2,-106.9,8097,Rock
289,Prowers,CO,38.0,-102.4,8099,Rock
290,Pueblo,CO,38.2,-104.5,8101,Rock
291,Rio Blanco,CO,40.0,-108.2,8103,Rock
292,Rio Grande,CO,37.6,-106.4,8105,Rock
293,Routt,CO,40.5,-107.0,8107,Rock
294,Saguache,CO,38.1,-106.3,8109,Rock
295,San Juan,CO,37.8,-107.7,8111,Rock
296,San Miguel,CO,38.0,-108.4,8113,Rock
297,Sedgwick,CO,40.9,-102.4,8115,Rock
298,Summit,CO,39.6,-106.1,8117,Rock
299,Teller,CO,38.9,-105.2,8119,Rock
300,Washington,CO,40.0,-103.2,8121,Rock
301,Weld,CO,40.5,-104.4,8123,Rock
302,Yuma,CO,40.0,-102.4,8125,Rock
303,Fairfield,CT,41.2,-73.4,9001,Reggae
304,Hartford,CT,41.8,-72.7,9003,Reggae
305,Litchfield,CT,41.8,-73.2,9005,Reggae
306,Middlesex,CT,41.4,-72.5,9007,Reggae
307,New Haven,CT,41.3,-72.9,9009,Reggae
308,New London,CT,41.5,-72.1,9011,Reggae
309,Tolland,CT,41.9,-72.3,9013,Reggae
310,Windham,CT,41.8,-72.0,9015,Reggae
311,District of Columbia,DC,38.9,-77.0,11001,Rock
312,Kent,DE,39.1,-75.5,10001,Rock
313,New Castle,DE,39.6,-75.6,10003,Rock
314,Sussex,DE,38.7,-75.3,10005,Rock
315,Alachua,FL,29.7,-82.4,12001,House
316,Baker,FL,30.3,-82.3,12003,House
317,Bay,FL,30.2,-85.6,12005,Rock
318,Bradford,FL,29.9,-82.2,12007,House
319,Brevard,FL,28.3,-80.7,12009,House
320,Broward,FL,26.1,-80.5,12011,House
321,Calhoun,FL,30.4,-85.2,12013,Rock
322,Charlotte,FL,26.9,-82.0,12015,House
323,Citrus,FL,28.8,-82.5,12017,House
324,Clay,FL,30.0,-81.9,12019,House
325,Collier,FL,26.1,-81.4,12021,House
326,Columbia,FL,30.2,-82.6,12023,House
327,Dade,FL,25.6,-80.5,12086,House
328,DeSoto,FL,27.2,-81.8,12027,House
329,Dixie,FL,29.6,-83.2,12029,House
330,Duval,FL,30.3,-81.6,12031,House
331,Escambia,FL,30.6,-87.3,12033,Rock
332,Flagler,FL,29.5,-81.3,12035,House
333,Franklin,FL,29.8,-84.8,12037,House
334,Gadsden,FL,30.6,-84.6,12039,Rock
335,Gilchrist,FL,29.7,-82.8,12041,House
336,Glades,FL,27.0,-81.2,12043,House
337,Gulf,FL,29.9,-85.2,12045,Rock
338,Hamilton,FL,30.5,-82.9,12047,House
339,Hardee,FL,27.5,-81.8,12049,House
340,Hendry,FL,26.6,-81.2,12051,House
341,Hernando,FL,28.6,-82.5,12053,House
342,Highlands,FL,27.3,-81.3,12055,House
343,Hillsborough,FL,27.9,-82.3,12057,House
344,Holmes,FL,30.9,-85.8,12059,Rock
345,Indian River,FL,27.7,-80.6,12061,House
346,Jackson,FL,30.8,-85.2,12063,Rock
347,Jefferson,FL,30.4,-83.9,12065,House
348,Lafayette,FL,30.0,-83.2,12067,House
349,Lake,FL,28.8,-81.7,12069,House
350,Lee,FL,26.6,-81.9,12071,House
351,Leon,FL,30.5,-84.3,12073,House
352,Levy,FL,29.3,-82.8,12075,House
353,Liberty,FL,30.2,-84.9,12077,Rock
354,Madison,FL,30.5,-83.5,12079,House
355,Manatee,FL,27.5,-82.4,12081,House
356,Marion,FL,29.2,-82.1,12083,House
357,Martin,FL,27.1,-80.4,12085,House
358,Monroe,FL,25.1,-81.2,0,House
359,Nassau,FL,30.6,-81.8,12089,House
360,Okaloosa,FL,30.7,-86.6,12091,Rock
361,Okeechobee,FL,27.4,-80.9,12093,House
362,Orange,FL,28.5,-81.3,12095,House
363,Osceola,FL,28.1,-81.1,12097,House
364,Palm Beach,FL,26.6,-80.4,12099,House
365,Pasco,FL,28.3,-82.4,12101,House
366,Pinellas,FL,27.9,-82.7,12103,House
367,Polk,FL,28.0,-81.7,12105,House
368,Putnam,FL,29.6,-81.7,12107,House
369,St. Johns,FL,29.9,-81.4,12109,House
370,St. Lucie,FL,27.4,-80.4,12111,House
371,Santa Rosa,FL,30.7,-87.0,12113,Rock
372,Sarasota,FL,27.2,-82.4,12115,House
373,Seminole,FL,28.7,-81.2,12117,House
374,Sumter,FL,28.7,-82.1,12119,House
375,Suwannee,FL,30.2,-83.0,12121,House
376,Taylor,FL,30.0,-83.6,12123,House
377,Union,FL,30.0,-82.4,12125,House
378,Volusia,FL,29.1,-81.1,12127,House
379,Wakulla,FL,30.2,-84.4,12129,House
380,Walton,FL,30.6,-86.2,12131,Rock
381,Washington,FL,30.6,-85.7,12133,Rock
382,Appling,GA,31.8,-82.3,13001,Reggae
383,Atkinson,GA,31.3,-82.9,13003,Rock
384,Bacon,GA,31.6,-82.5,13005,Reggae
385,Baker,GA,31.3,-84.5,13007,Rock
386,Baldwin,GA,33.1,-83.3,13009,Rock
387,Banks,GA,34.4,-83.5,13011,Rock
388,Barrow,GA,34.0,-83.7,13013,Rock
389,Bartow,GA,34.2,-84.8,13015,Rock
390,Ben Hill,GA,31.8,-83.2,13017,Rock
391,Berrien,GA,31.3,-83.2,13019,Rock
392,Bibb,GA,32.8,-83.7,13021,Rock
393,Bleckley,GA,32.4,-83.3,13023,Rock
394,Brantley,GA,31.2,-82.0,13025,House
395,Brooks,GA,30.8,-83.6,13027,House
396,Bryan,GA,32.0,-81.4,13029,Reggae
397,Bulloch,GA,32.4,-81.7,13031,Rock
398,Burke,GA,33.1,-82.0,13033,Rock
399,Butts,GA,33.3,-84.0,13035,Rock
400,Calhoun,GA,31.5,-84.6,13037,Rock
401,Camden,GA,30.9,-81.6,13039,House
402,Candler,GA,32.4,-82.1,13043,Rock
403,Carroll,GA,33.6,-85.1,13045,Rock
404,Catoosa,GA,34.9,-85.1,13047,Rock
405,Charlton,GA,30.8,-82.1,13049,House
406,Chatham,GA,32.0,-81.1,13051,Reggae
407,Chattahoochee,GA,32.3,-84.8,13053,Rock
408,Chattooga,GA,34.5,-85.3,13055,Rock
409,Cherokee,GA,34.2,-84.5,13057,Rock
410,Clarke,GA,34.0,-83.4,13059,Rock
411,Clay,GA,31.6,-85.0,13061,Rock
412,Clayton,GA,33.5,-84.4,13063,Rock
413,Clinch,GA,30.9,-82.7,13065,House
414,Cobb,GA,33.9,-84.6,13067,Rock
415,Coffee,GA,31.5,-82.9,13069,Rock
416,Colquitt,GA,31.2,-83.8,13071,House
417,Columbia,GA,33.5,-82.3,13073,Rock
418,Cook,GA,31.2,-83.4,13075,House
419,Coweta,GA,33.4,-84.8,13077,Rock
420,Crawford,GA,32.7,-84.0,13079,Rock
421,Crisp,GA,31.9,-83.8,13081,Rock
422,Dade,GA,34.9,-85.5,13083,Rock
423,Dawson,GA,34.4,-84.2,13085,Rock
424,Decatur,GA,30.9,-84.6,13087,Rock
425,DeKalb,GA,33.8,-84.2,13089,Rock
426,Dodge,GA,32.2,-83.2,13091,Rock
427,Dooly,GA,32.2,-83.8,13093,Rock
428,Dougherty,GA,31.5,-84.2,13095,Rock
429,Douglas,GA,33.7,-84.8,13097,Rock
430,Early,GA,31.3,-84.9,13099,Rock
431,Echols,GA,30.7,-82.9,13101,House
432,Effingham,GA,32.4,-81.3,13103,Rock
433,Elbert,GA,34.1,-82.8,13105,Rock
434,Emanuel,GA,32.6,-82.3,13107,Rock
435,Evans,GA,32.2,-81.9,13109,Rock
436,Fannin,GA,34.9,-84.3,13111,Rock
437,Fayette,GA,33.4,-84.5,13113,Rock
438,Floyd,GA,34.3,-85.2,13115,Rock
439,Forsyth,GA,34.2,-84.1,13117,Rock
440,Franklin,GA,34.4,-83.2,13119,Rock
441,Fulton,GA,33.8,-84.5,13121,Rock
442,Gilmer,GA,34.7,-84.5,13123,Rock
443,Glascock,GA,33.2,-82.6,13125,Rock
444,Glynn,GA,31.2,-81.5,13127,House
445,Gordon,GA,34.5,-84.9,13129,Rock
446,Grady,GA,30.9,-84.2,13131,House
447,Greene,GA,33.6,-83.2,13133,Rock
448,Gwinnett,GA,34.0,-84.0,13135,Rock
449,Habersham,GA,34.6,-83.5,13137,Rock
450,Hall,GA,34.3,-83.8,13139,Rock
451,Hancock,GA,33.3,-83.0,13141,Rock
452,Haralson,GA,33.8,-85.2,13143,Rock
453,Harris,GA,32.7,-84.9,13145,Rock
454,Hart,GA,34.4,-83.0,13147,Rock
455,Heard,GA,33.3,-85.1,13149,Rock
456,Henry,GA,33.5,-84.2,13151,Rock
457,Houston,GA,32.5,-83.7,13153,Rock
458,Irwin,GA,31.6,-83.3,13155,Rock
459,Jackson,GA,34.1,-83.6,13157,Rock
460,Jasper,GA,33.3,-83.7,13159,Rock
461,Jeff Davis,GA,31.8,-82.6,13161,Rock
462,Jefferson,GA,33.1,-82.4,13163,Rock
463,Jenkins,GA,32.8,-82.0,13165,Rock
464,Johnson,GA,32.7,-82.7,13167,Rock
465,Jones,GA,33.0,-83.6,13169,Rock
466,Lamar,GA,33.1,-84.1,13171,Rock
467,Lanier,GA,31.0,-83.1,13173,House
468,Laurens,GA,32.5,-82.9,13175,Rock
469,Lee,GA,31.8,-84.1,13177,Rock
470,Liberty,GA,31.8,-81.5,13179,Reggae
471,Lincoln,GA,33.8,-82.5,13181,Rock
472,Long,GA,31.8,-81.7,13183,Reggae
473,Lowndes,GA,30.8,-83.3,13185,House
474,Lumpkin,GA,34.6,-84.0,13187,Rock
475,McDuffie,GA,33.5,-82.5,13189,Rock
476,McIntosh,GA,31.5,-81.4,13191,House
477,Macon,GA,32.4,-84.0,13193,Rock
478,Madison,GA,34.1,-83.2,13195,Rock
479,Marion,GA,32.4,-84.5,13197,Rock
480,Meriwether,GA,33.0,-84.7,13199,Rock
481,Miller,GA,31.2,-84.7,13201,Rock
482,Mitchell,GA,31.2,-84.2,13205,Rock
483,Monroe,GA,33.0,-83.9,13207,Rock
484,Montgomery,GA,32.2,-82.5,13209,Rock
485,Morgan,GA,33.6,-83.5,13211,Rock
486,Murray,GA,34.8,-84.7,13213,Rock
487,Muscogee,GA,32.5,-84.9,13215,Rock
488,Newton,GA,33.6,-83.8,13217,Rock
489,Oconee,GA,33.8,-83.4,13219,Rock
490,Oglethorpe,GA,33.9,-83.1,13221,Rock
491,Paulding,GA,33.9,-84.9,13223,Rock
492,Peach,GA,32.6,-83.8,13225,Rock
493,Pickens,GA,34.5,-84.5,13227,Rock
494,Pierce,GA,31.4,-82.2,13229,Reggae
495,Pike,GA,33.1,-84.4,13231,Rock
496,Polk,GA,34.0,-85.2,13233,Rock
497,Pulaski,GA,32.2,-83.5,13235,Rock
498,Putnam,GA,33.3,-83.4,13237,Rock
499,Quitman,GA,31.9,-85.0,13239,Rock
500,Rabun,GA,34.9,-83.4,13241,Rock
501,Randolph,GA,31.8,-84.8,13243,Rock
502,Richmond,GA,33.4,-82.1,13245,Rock
503,Rockdale,GA,33.7,-84.0,13247,Rock
504,Schley,GA,32.3,-84.3,13249,Rock
505,Screven,GA,32.7,-81.6,13251,Rock
506,Seminole,GA,30.9,-84.9,13253,Rock
507,Spalding,GA,33.3,-84.3,13255,Rock
508,Stephens,GA,34.6,-83.3,13257,Rock
509,Stewart,GA,32.1,-84.8,13259,Rock
510,Sumter,GA,32.0,-84.2,13261,Rock
511,Talbot,GA,32.7,-84.5,13263,Rock
512,Taliaferro,GA,33.6,-82.9,13265,Rock
513,Tattnall,GA,32.0,-82.1,13267,Rock
514,Taylor,GA,32.6,-84.3,13269,Rock
515,Telfair,GA,31.9,-82.9,13271,Rock
516,Terrell,GA,31.8,-84.4,13273,Rock
517,Thomas,GA,30.9,-83.9,13275,House
518,Tift,GA,31.5,-83.5,13277,Rock
519,Toombs,GA,32.1,-82.3,13279,Rock
520,Towns,GA,34.9,-83.7,13281,Rock
521,Treutlen,GA,32.4,-82.6,13283,Rock
522,Troup,GA,33.0,-85.0,13285,Rock
523,Turner,GA,31.7,-83.6,13287,Rock
524,Twiggs,GA,32.7,-83.4,13289,Rock
525,Union,GA,34.8,-84.0,13291,Reggae
526,Upson,GA,32.9,-84.3,13293,Rock
527,Walker,GA,34.7,-85.3,13295,Rock
528,Walton,GA,33.8,-83.7,13297,Rock
529,Ware,GA,31.1,-82.4,13299,House
530,Warren,GA,33.4,-82.7,13301,Rock
531,Washington,GA,33.0,-82.8,13303,Rock
532,Wayne,GA,31.5,-81.9,13305,Reggae
533,Webster,GA,32.0,-84.6,13307,Rock
